seq,text,id,score
16614,非常 好 快递 速度 挺快 卖家 服务态度 好,29,0.49837878831025206
7012,一如既往 好 你家 拿货 真的 真的 省心 省力 加油,143,0.4983104448628807
14816,好好 好 非常 好 暂时 发现 问题 信任 保健 哥,188,0.4981755778014372
24188,昨天 拿到 今天 晚上 激活 没 问题 用用 再 追评,100,0.4981515967217194
942,发货 非常 快 已查 国产 行货 使用 两天 毫无 异常 非常 满意 强烈推荐,213,0.4979933472685737
2222,老板 好 正 特地 无锡 买 棒棒 哒,153,0.49797795356489494
10773,正品 不会 安装 软件 尴尬 慢慢 学习 中 非常 棒,158,0.4979736772666204
31318,GSX 查 正品 官换 未激活 保修 288 天 跑 分 17 万,195,0.49769874761517846
35426,之前 偷 好 心疼 抱 试试看 心情 买 美版 想 省钱 没想到 好用,31,0.49766657744654325
35738,之前 偷 好 心疼 抱 试试看 心情 买 美版 想 省钱 没想到 好用,31,0.49766657744654325
23135,快递 很快 三天 到货 两天 顺畅 充电 电流 声 唯一 瑕疵 插卡 口 凸出来 平整 懒得 换 好评,113,0.4976664073025211
782,真品 反应速度快 不错 不错 下次 一定 还会来 光临 嘻嘻 嘻嘻,213,0.49759604313448963
25056,物流 速度 一流 包装 到位 店家 服务态度 好 使用 后 进一步 追评,100,0.49742171463922513
8132,宝贝 还 行 送来 膜 已经 裂 尴尬 照片 不发,91,0.4974114361651121
23399,送 男朋友 喜欢 快递 似乎 慢 知道 应该 卖家 服务态度 好 耐心 谢谢,113,0.4973793171489405
35244,使用 起来 流畅 毕竟 新机 谱 活动 买 确实 便宜 很多,139,0.4973791193591144
17052,产品 好 绝对值 正品 好货 买 女朋友 好 买家 服务 好,29,0.4972585093978187
6254,几年 不下 找 买 数十个 数码产品 诚信 可靠 实在 会 继续 合作 强烈推荐,152,0.4972252558302202
16347,机子 一段时间 才 评价 不错 第二台 机子,52,0.4972092508748933
8632,一天 时间 速度 给力 正品 现在 差 纸质 发票 五星 好评,91,0.49720747033239354
22224,刚到 觉得 好 价格 划算 合理 一段时间 再 追评,107,0.4972013175281726
22312,刚到 觉得 好 价格 划算 合理 一段时间 再 追评,107,0.4972013175281726
34204,非常 垃圾 会 死机 卡 动 不了 双十 一买 问题 机,139,0.4971698976900323
4331,一点点 问题 旁边 有个 黑点 知道 原因 都 好,213,0.49698882278718676
29812,正品 收货 后 第三天 反馈 女朋友 喜欢 卖家 送个 钢化 膜 壳 更好,256,0.4969110223807911
22678,机子 好 激活 时间 短 好评,107,0.4968701411296367
5731,原封 国行机 店家 负责人 价格 外面 贵 买 好多 台 信赖,97,0.49677761353141725
5938,一次性 买 三个 不错 发现 问题 这家 店买 质量 棒棒,161,0.4967467655542146
22608,不错 卖家 现在 正在 使用 挺 实惠 管解,107,0.49669084517861234
30450,挺 好 发货 真的 太慢 心急 顺丰 力 一天 喜欢,256,0.4966819363176717
5899,正品 行货 不错 推荐 发货 快,36,0.4966269271736067
8127,不错 物流 力 客服 美眉 贴心 店家 产品 正品 国行,91,0.49662116179058513
16886,好 新机 已经 需要 还会 客服 耐心 谢谢,29,0.4963461730034179
26777,好 非常 不错 好 下次 再 过来 买,46,0.49630114740435355
19560,正品 国行 亮 黑 好看 容易 沾 指纹 还会 再,3,0.49629013809401257
26502,服 物流 发顺丰 居然 五天 陆运 不至于 久 物流 机子 本身 没 问题,46,0.49617199923631095
5465,确认 正品 行货 未激活 发货 及时 店主 服务 热情 好评 还会 光顾,95,0.49615206383664007
19303,这么久 问题 客服 真的 耐心 懂 都 耐心 教,28,0.4960520730884004
3809,感觉 好 还 不错 打算 再 入手,213,0.4960307331642339
25943,第二次 买 没什么 可说 性价比 不错 机器 问题,239,0.4959292017491543
23248,使用 中 确定 正品 好货 只 可惜 易购 降 好多 买 早,113,0.4958954249749735
5575,好 快递 员 态度 太好了 确认 好几遍 才 收货 激活 太好,181,0.49580799192354075
25442,非常 好 卖家 以前 店 买 5s,100,0.4958005511595561
17811,快递 很快 一天 别人 说 阴阳 屏 感觉 不错,29,0.4957823833416996
27363,一周 才 机子 还好 下载 不了 app 系统 更新 不了 气死 每次 下 失败 问 客服 网络 不好 呵呵,46,0.495638700900928
28484,一段时间 未激活 新 机子 感觉 还 不错,85,0.49563048665206766
7702,第二次 买 这家 店 都 正品 好,278,0.49549302366374737
30187,老公 买 觉得 官 翻机 便宜 官 网查 觉得 应该 没 问题,256,0.49545641163835163
19416,五天 才 确认 收货 没 一点 问题 正品,28,0.4954175131605463
21477,改 不错 挺 好 售后 客服 处理 问题 不错,12,0.4954121723432813
34279,好用 好 國航 原封 真貨 雙 十一 拿貨 真是 便宜 好評,139,0.4952772986762629
21932,两天 毛病 4g 信号 好 希望 出 毛病,107,0.49515397102027386
25505,店家 服务态度 和蔼 物流 速度 快 好评 下次 还会 回来,100,0.49505181539899545
26812,今天 刚 收到 货 还 使用 中 暂时 感觉 还 不错,46,0.4949085976141816
916,挺 好 清晰 声音 响亮 还好 好 好,213,0.49470187082653083
23499,刚 开机 出 点 问题 一段时间 感觉 没 出 事 发货 很快,113,0.49469740357666914
20581,正品 发票 发过来 二维码 扫描 后 对方 拒绝 添加 添加 多此一举 发过来 一张 二维码,12,0.4946597239402515
11976,收到 质量 杠杠 非常 喜欢 真的 物美价廉 会 介绍 朋友 非常 愉快 购物,234,0.49465933163689657
13278,不错 宝贝 第二次 这家 店 还 推荐 朋友,18,0.49465321855170735
30245,上官 网 查询 后 确认 正品 iphone7 体验 好 满意,256,0.4946439316506004
5065,刚 不太 相信 实体店 确实 全新 未激活 暂时 还 发现 大 毛病 去 实体店 购买,136,0.4946267966549506
26084,昨天 打开 检查 一下 国行 没 毛病 发票 地方 懂 售后 六 耐心 服务 讲解 后来 明白 感谢,46,0.49462664705590154
8604,卖家 服务 很快 发货 及时 产品质量 不错 值得 信赖,91,0.4946036485825597
10711,好 原 包装 未 拆封 已 推荐 朋友 购买,158,0.4945820898434658
29335,买 港版 刚 激活 老婆 还 不错,85,0.4945484102525569
26511,查 正品 发货 挺快 买 黑色 遗憾,46,0.4945468930906451
3934,丈母娘 生日 快到 买 价格 挺 划算 物流 不错 水果 一如既往 好,213,0.49450114755485575
21716,担心 日版 之前 美版 到手 太棒了 完美 特地 一段时间 才 评价 磨砂 黑 的确 耐看,107,0.49444950571065027
24698,店家 服务态度 好 快递 很快 非常 满意 一次 购物,100,0.494448749288671
13282,总体 满意 已经 买过 3 部手机 需要 还 回来,18,0.49440657392783305
33421,不错 全新 正品 不用 担心 物流 稍微 慢点,73,0.4943898837342109
28365,非常 满意 物流 快 一天 正品 非常 好,85,0.4943373783269854
14560,不黑 吹 两天 直接 确认 收货 正品 下次 需要 还会 再,188,0.4942980868203781
4099,以为 一周 才能 收到 没想到 3 天 媳妇儿 收到 后 满意,213,0.49425846571804455
34079,黑色 背面 磨砂 质感 想象 还要 黑 喜欢 系统 起来 好多,139,0.4942417885652296
30269,非常 不错 几天 才 评价 挺 好 便宜,256,0.49416485414817757
8479,价格 优惠 发货 速度 快 物流 给力 联通 棒棒,91,0.4941368471813
14556,这家 店 买 两三次 挺 好,30,0.49383309198901193
16284,不错 客服 很快 好评 帮别人 买 具体 知道,52,0.4937955682198963
8594,苹果 水准 都 速度 6 强多 之前 6 流畅 6 强 还 行,91,0.49377615072557857
14495,老客户 这次 黑色 超赞 物流 很快 十分 满足 嘻嘻 港版 少个 转换器 嘤 嘤 嘤,30,0.4936480174703362
5067,港版 没什么 区别 店家 还 不错 自提 不到 二十分钟 拿货 走人 买 完后 貌似 涨价,136,0.49349941998621755
8114,宝贝 收到 使用 长时间 才 评价 宝贝 正品 亲们 放心 购买,91,0.49349914387851773
14799,第三次 买 依然 好 没 毛病,188,0.49347827051206145
11950,都 不错 未激活 拿到 手 还 没 几天 摔坏,183,0.49328589278478524
24593,还 不错 操作 流畅 手感 不错 物流 还 客服 耐心 好评,100,0.49318746391234286
13769,牛牛 牛 好店 好 卖家 继续 继续 合作,48,0.4931582060386421
6782,有时 会 黄屏 有时 时间 用长 出现 黄屏 买 7 电池 不了 一天 玩游戏,53,0.4930725504911505
24536,挺不错 原来 还 担心 原封 未激活 屏幕 完美,100,0.49299638016968966
18076,正品 10 天才 评价 必须 好评 价钱 可能 全 淘宝 最 便宜,29,0.4929173425013087
26271,完美 苹果 产品 美国苹果公司 下属 管理 严谨 可能 人 怀疑 15 天 换机 确实 这店 渣 货 浪费 时间 怕,46,0.492887559780166
10669,已经 十天 感觉 好 电池 5s 耐用 会 追评,129,0.49283150407084475
15772,原装 正品 全新 未激活 好 卖家 服务态度 好 非常 满意 一次 购物,24,0.49278917135041705
11299,店家 货齐 服务 好 买 划算,59,0.4927759023576188
19628,买 第二部 苹果 不到 优惠券 着急 入手 优惠 都 完美,3,0.492773805866204
6035,苹果 七 不错 店家 价格 良心 绝对 正品 4k 录像 惊艳,19,0.49272208814926344
5674,不错 屏幕 确实 偏 暖色 音效 提升 明显 有待 研究,119,0.49271415970191745
22783,开机 黄屏 买 32g 128 开机 速度 还 电流 声 还 次次 响,134,0.4926915554750194
25882,挺 实惠 还 没验机 赞 评论 用用 看 后续 追评,100,0.49262148084087937
1501,一段时间 才 评价 还 不错 正品 国行 价格 实打实 便宜,213,0.4925511406942548
30242,快递 好慢 苹果 7 序列号 官 网上 查不到 担心 买 假货 客服 没 回应 人 序列号 查不到,256,0.49254817488005465
20550,暂时 挺 好 国行 未激活 原封 先赞,12,0.49236792650341116
28971,媳妇 喜欢 未激活 还 送 壳 膜 hellip 最 主要 价钱 便宜,85,0.4922610912220735
2206,她家 5 7 弟弟 老公 小姑 姐姐 都 他家 送货 快,132,0.49224739711778215
5803,一段时间 才 评论 正品 行货 店家 亲自 送货上门 五星 好评,237,0.49217181147873634
22026,满意 挺 好 送 卡 贴 挺 方便,107,0.4921534715550465
33671,都 还行 以前 买 两个 6splus 都 不错,139,0.4921286740624323
35315,都 还行 以前 买 两个 6splus 都 不错,139,0.4921286740624323
15083,这家 服务 超级 好 快递 快 正品,142,0.4920827152237657
26420,破 没用 几天 卡死 小圆圈 现在 还 不能 全屏 移动 只能 局部 移动 贵 醉 再也 淘宝 上 买手机 差得 要死 建议 大家 慎拍,46,0.49199845962949434
14963,特意 一段时间 才 评价 遇到 问题 售后 ok,142,0.4919392339765164
4102,发货 挺快 应该 正品 还 没去 官网 验证 验证 追加,213,0.49192553076884526
22870,正品 好 早就 快递 哥送 一天 才 过来,134,0.49191172630020336
29281,正品 几天 才 评价 价格 只能 买个 32g 6s 值得 信赖,85,0.491893176802256
22908,感觉 卡 送点 说 肯定 买 好 还好 满 wg 意,113,0.49182923145128443
17943,序列号 查询 木有 问题 hellip 几天 木有 特别 问题 hellip 拍下 后 涨价 暗爽,29,0.49173388032993126
27703,总体 来说 不错 客服 爱理不理 问 基本 都 好几个 小时 才能 回复 物流 算 还,46,0.49173257838920087
32751,很棒 正品 谢谢 店家 送 小 礼物 林宛瑜 全 五分 谢谢 耐心 解释 毕竟 贵重,73,0.4917251443316778
10334,还 不错 价格 浮动 比较 大 都 还 不错,176,0.491668402236649
10123,好 良心 老板 下次 需要 会 再,98,0.4916416422321061
5137,老板 人蛮 好 港版 没货 给我发 正版 行货 谢谢 老板 祝 生意兴隆,96,0.49160306237135387
17184,好 目前 使用 中 还 没 发现 异常,29,0.49147888005367596
24614,宝贝 正品 物流 超级 快 满意 运行 起来 问题 很棒,100,0.4914705348460963
19207,终于 收到 宝贝 一次 愉快 购物 客服 不错,28,0.4913058810754046
30527,可能 遇到 最慢 顺丰 一共 5 天才 收到 货 还好 中评,256,0.4912391532844024
24326,第三次 买 这次 买 用来 抽奖 试用 相信 这家 品质,100,0.4912189092220966
51,卖家 包装 好 第一次 苹果 流畅 音质 好 拍照片 清楚 买 满意 谢谢,273,0.49115373352145764
3619,双十 一买 ￥ 4688 划算 新机 刚 激活 保修期 查询 正常 完美 嘟嘟 嘟嘟 嘟嘟,213,0.4910680769174922
19941,不错 一次 体验 放心 不是 托 老 司机 诚信为本 店家 用心,3,0.49100001088374556
12839,第二次 买 几天 评价 没 问题 应该 下次,42,0.4909504437346966
3873,宝贝 完好无损 正品 满意 一次 购物 快递 很快,213,0.49093246068180585
23269,收到 不错 33 号 美女 客服 点赞 服务周到 全 五星 祝 越来越 漂亮,113,0.4907463532854416
23797,收到 不错 33 号 美女 客服 点赞 服务周到 全 五星 祝 越来越 漂亮,113,0.4907463532854416
28503,电池 耗 快 都 好 正品 没错,85,0.4907190462929272
33218,不错 客服 力 物流 力 全 5 分 五分 五分,73,0.49059006153050566
13910,n 次 购买 体验 好 下次 买 新手机 考虑 这家 店,82,0.4903587566962426
11646,超级 好用 激动 上 7 银色 好看 会 再 换 新机,39,0.49021092357942664
25302,宝贝 收到 质量 不错 价格 实惠 满意 好评,100,0.49018781735370637
4092,好 运行 都 很快 正品 下次 换 7S 会 再,213,0.49012951669596855
4277,序列号 第五位 L 还 行 快递 慢 双十 原因,213,0.4900610785203477
18674,收到 几天 一下 没 问题 良心 评价 老七靠 谱 购买,50,0.4899983155993891
34462,速度 快 服务 好 专业 希望 越做越 强,139,0.48998093764932915
17785,买 没 耳机 版 已经 拆封 激活 日期 昨天 真品 港行,29,0.48988336797248055
28820,总体 挺 满意 屏幕 发黄 觉得 出现 问题 我会 回馈,85,0.4897228747460599
9168,好 卖家 迅猛 之前 都 买 值得 信赖,32,0.4896666957934308
669,第一次 网上 购买 没想到 实体店 还要 便宜 正品 满分 100,213,0.48966436234217947
2953,第一次 网上 购买 没想到 实体店 还要 便宜 正品 满分 100,213,0.48966436234217947
154,正货 价格 十分 优惠 好评 买 合约 机 还 不错 个人 觉得 比较 实惠,168,0.4896045100844569
7713,看上去 应该 行货 唯一 满意 客服 说 杭州 发货 深圳 发货,192,0.4894414216436118
9287,亮哥 买 机器 一如既往 好 亮哥 还 以为 男孩 生意兴隆,169,0.4894246822561279
780,双 11 买 价格 降 很多 真的 优惠 机子 正品,213,0.4893796481590202
29093,正常 使用 中 東西 正品 無誤 日後有 問題 再 補 評價,85,0.48926886631238775
11467,好 特地去 店里 提 现货 算 幸运 去,160,0.4892516254616657
19147,好评 已经 多次 购买 都 好,206,0.4892314627745258
8652,行货 不错 价位 全网 最低 壳 赠送 真的 好,91,0.4892094205738939
29294,港版 实惠 一天 感觉 还 不错 第一次 网上 代购 满意 ^ ^,85,0.4891079506682648
5966,几天 才 评价 非常 快 同城 闪送 1 小时 非常 好用,108,0.48904441551354516
31940,正品 苹果 官方 查验 运行 不错 闫妮 何洁 全 五分,73,0.4890382600962384
17748,双 11 一天 内 收到 货 未激活 没 发现 问题 喜欢 磨磨 唧唧,29,0.48903041963481575
18465,老婆 惊喜 好 没什么 问题 支持 老七 好评,50,0.4890232307650326
281,声音 挺 好 尤其 玩游戏 感觉 不错 还 不错 正常 一天 一冲 还 不错,170,0.4889258142978545
15964,终于 到手 很漂亮 运行 速度 很快 非常 喜欢 需要 还会来,24,0.4888936796479482
25804,买 第二台 激活 机子 问题 拍 港版 没货 换 美版 遗憾,100,0.48888413657383134
10753,确实 未激活 还 送 好些 东东 客服 耐心 解答 问题,158,0.4888544043181723
31655,感觉 好 查询 序列号 itools 安兔 兔 全是 正品 希望 时间 更 久 一些 喜欢,208,0.48867657825439176
20569,物流 很快 全新 未激活 价格 能拿个 不错 好评,12,0.4886387896077184
14940,很棒 下次 推荐 朋友家 人 快递 满意,142,0.48863837216396083
14929,用电 比较 快 知道 是不是 电池 问题,142,0.48863837216396083
17643,几天 没 问题 不是 托 耳机 感觉 比较 大 戴 耳朵 有点痛,29,0.4885478860500957
23521,挺 好 一天 没 出现 问题 买手机 你家,113,0.4885383617510789
34018,发货 超快 一天 起来 不错 新 激活 价格便宜 好多 很值,139,0.48844448884574854
19250,起来 都 还好 特别 电信 联通 电信 好,28,0.4883755369031798
18780,老七 不用说 好 发货 速度 快 没送 钢化玻璃 膜,50,0.488330098620316
35493,满意 便宜 价格 弄 好 电脑 查过 保修 九月份,31,0.4883016397587493
6127,不错 感谢 店主 话 说 字 好,20,0.4882708366997013
28903,很赞 顺丰 2 天 原装 未激活 起来 流畅 好评,85,0.4882159363840774
10468,全新 未激活 未 拆包 特别 棒 开心 良心 商家 还会 再 买,35,0.4882121098175085
13415,第二次 苹果 之家 买 电话 比较 相信 这家 店,18,0.4881867035720733
30758,屏幕 真的 黄 影响 使用 习惯 好,256,0.48802311961884104
15300,下次 再 正在 玩 少 几个 字 满意,142,0.48794629090840475
14166,店家 货源 谱 已经 多次 买 谱 老店 推荐,30,0.4878934388227054
30576,不错 几天 才 评价 好 目前 没 毛病,256,0.4878699152106951
17301,好 原封 未 拆 不错 喜欢 里面 张 美国 手机卡,29,0.4877927442208586
3774,还 不错 开 4G 信号 不能 满格 正品,213,0.4876056903945511
3545,还 不错 开 4G 信号 不能 满格 正品,213,0.4876056903945511
20814,老公 一段时间 感觉 还 6sp 好用 总是 低电量 气温 低 自动关机 现象 赞,12,0.4875672418771528
21103,老公 一段时间 感觉 还 6sp 好用 总是 低电量 气温 低 自动关机 现象 赞,12,0.4875672418771528
35000,起来 挺 顺手 打电话 苹果 客服 查 正品 不错呀,139,0.4875217271962929
27215,两天 才 评价 屏幕 屎 黄 电流 声 信号 从来 满格过,46,0.48749826703231836
13328,期待 卖家 发货 速度 很快 正品 都 你家 买,18,0.4873067982904576
20523,回来 上网 查 确实 未激活 新 机子 卖家 点 120 个赞,12,0.4872535225117462
20255,第一次 网上 买手机 一点 没 失望 性价比 高 需要 一定 还来 你家,12,0.4871949368292858
20445,第一次 网上 买手机 一点 没 失望 性价比 高 需要 一定 还来 你家,12,0.4871949368292858
34144,价格 实惠 国行 比官 网 便宜 不少,139,0.4871414028391319
21462,实话实说 特意 礼拜 才 确认 收货 完美 还 说 只能 送 店家 3 字 明年 见,12,0.4870891834521594
14547,买 几个 质量 保证 放心 喜欢 朋友 入手,30,0.4870719787917979
23806,正品 起来 流畅 当时 吓了一跳 发票 浙江 问问 科技 有限责任 公司,113,0.4869987395685682
15252,非常 快 忘记 卡贴 性价比 高 超强 外放 非常 好,142,0.48687004744359796
21159,丢 急 客服 特意 安排 先 处理 隔日 中午 收 谢谢 客服 爱,12,0.4868398509952869
10266,棒棒 哒 绝对 谱 正品 专门 售后 电话 查询 绝对 滴靠 谱,88,0.48669623299051307
4225,快递 很快 差 没 激活 正品 送 卡 3G,213,0.4865507268478282
9169,几天 没 出 问题 还 算 满意,32,0.48651170030460694
22344,帮 朋友 买 朋友 喜欢 日版 性价比 高 客服 热心 点赞点 赞,107,0.48648384661439203
23457,感觉 还 没 查询 运行 很快 物流 31 售前 沫沫 好,113,0.486292811908173
31689,总体 还 不错 店家 人 挺 好 值得 购买,208,0.48617646765308975
22005,不错 电信 解锁 4g 功能 玩 两天 追评,107,0.48612327767972224
8292,机子 好 正品 特意 几天 才 评论 老板 服务态度 物流 快 祝 老板 生意兴隆,91,0.48605930645235285
4389,正品 国行 双十 一买 超值 大家 放心 购买,213,0.48602028814264897
33514,不错 全新 未激活 林宛瑜 服务 挺 好 满分,73,0.4859698495732133
5089,还 不错 正品 服务态度 好 发货 速度 物流 速度 明明 顺丰,189,0.485709362632746
32492,好 正品 物流 给力 客服 十分 贴心 倪妮 五星 好评,73,0.4857048980012899
24988,宝贝 收到 包装 很漂亮 漂亮 价能 买 值,100,0.4856200582992199
13554,真品 老板 送 膜 壳 用心 不多 说 好评,18,0.4855969330730603
1442,双十 4688 买 人品 不好 屏幕 阴阳 屏 下面 发黄 激活 办法 退换,213,0.4854712912874091
30204,特别 满意 双十 活动 简直 太 力,256,0.48540462258605666
30632,特别 满意 双十 活动 简直 太 力,256,0.48540462258605666
3596,三天 感觉 还 不错 原来 6 好用 仍然 用户 体验 最好 hellip,213,0.48530549673059575
18244,宝贝 不错 非常 好 老板 人 不错 好 一次 购物,29,0.4852751013131314
32995,没 问题 都 正常 降价 猛 补 差价 官方 便宜 些 很值,73,0.48525516368716537
14146,已经 你家 买 四部 apple 设备 一如既往 地靠 谱,30,0.4852524868374677
23425,正在 使用 中 还 没 出现 质量 问题,113,0.4852426626180476
9402,好 查过 都 激活 日 都 好,101,0.48519785596351456
12599,磨难 重重 到手 好 感谢 店家,10,0.4851975618286207
26776,差评 买 两天 掉价 还 返 差价 心塞,46,0.48512320891171673
2263,还 不错 物流 隔夜 发 快递 服务 还行 官方 贵 点 送 不错,27,0.4850797051662278
13958,第二次 这家 店买 苹果 产品 挺 好,82,0.48506999116127714
13624,正品 商家 还 送 贴膜 好 贴心,18,0.4850684776085515
8712,专柜 验货 正品 未 拆封 服务 好 值得 推荐,91,0.484995701927324
17757,买 第三台 目前 毛病 卖家 返现 力 正品,29,0.4849853338282373
9079,好评 正版 未激活 感觉 棒棒 哒 已 拆封,32,0.48496403614739214
5130,不是 第一次 买 依旧 没 问题,96,0.4849390338684765
30292,挺 好 7 本身 不太给力 发货 不给力,256,0.484904200320713
29231,物流 超快 晚上 下单 第二天 下午 到货 还 使用 过些日子 再 评价,85,0.4848528149362924
34937,双 12 购买 物流 很快 屏幕 不黄 拍 视频 电流 声 一次 一快 购物,139,0.48482889302196525
29021,收到 非常 不错 第一次 港版 磨砂 黑 确实 炫酷,85,0.4847339368142969
423,收到 货 已经 下午 晚上 喜欢 问题 晚上 去 夜市 买 壳 膜,170,0.4847249021229511
29956,操作 流畅性 全新 国行机 苹果 iso 系统 比安卓 系统 流畅 反应 快,256,0.4846687809853255
4548,正品 信赖 迪信通 送 钢化 膜 胶壳 手机卡 不会 好评 原封未动,133,0.48464035895443586
10423,[ 安以轩 孙燕姿 全 5 分 ] 不错 服务 不错 快递 力 满意,145,0.4845655166989672
4759,正品 反应 很快 都 好 第二次 美女 老板 态度 不好 到底 是不是 没 挣钱 原因 老板 还,150,0.4844693925424881
30860,保修 查询 没 问题 无息 分期 不错,256,0.4844029993935654
29497,机器 好 快递 出 差错 总算 平安 到手 hellip hellip,85,0.4843131748080108
29082,特别 好 价格 实惠 老公 一人 一只 专卖店 便宜 很多 划算,85,0.4843085502904523
29398,价格 实惠 应该 正品 没拿去 检查 序列号 未激活 轻微 电流 声 影响 使用 中肯 评价,85,0.48429000172050346
32982,几天 感觉 没 出现 问题 感觉 买 亏了 差 几天 双十 少 两三百 块钱,73,0.4842618543711066
9080,太棒了 外 老板 送 三个 套 支架 更 两年 免费 维修 承诺 政策 不错,32,0.4841483161618057
10416,知道 帮 朋友 买 发货 挺快 客服 不错,145,0.48411050542188855
16912,真的 不错 快递 很快 隔夜 成色 好 配件 正品,29,0.48408833495874526
23289,验证 心机 国行 早 知道 买 7plus 算了 8 出 再 买,113,0.484076434621335
15366,好 超雪 sim7 移动 4g 信号 不错,142,0.48403978020703087
6764,有名 深圳华强 北 正品 收货 很快 比官 网 便宜 点,53,0.48400755812175983
10722,不错 好 绝对 正品 呵呵 服务 满意,158,0.4839485861146819
4292,正品 物流 很快 优惠 不错 本次 购物 满意,213,0.48389695062994575
5601,全新 未激活 四季 买 第二个 好 几天 好,172,0.48375870338655846
23000,帮别人 买 暂时 问题 发货 晚 送货 很快,113,0.48373268606341313
1626,挺 好 清晰 声音 响亮 还好 好 好,213,0.4836527116150544
3910,挺 好 清晰 声音 响亮 还好 好 好,213,0.4836527116150544
18910,机子 不错 谢谢 老七 手 残废 一张 膜,50,0.4836332721014223
29847,货是 收到 手感 挺 好 老婆 没 感觉 随便 用用 毕竟 很快 过时,256,0.48348542156729096
11124,收到 现在 说 预想 太 不是 特别 流畅 感觉 感觉 好方,252,0.4834540356525963
24413,网店 中 最 便宜 质量 不错 送 港版 转换头 送卡针,100,0.483373571426243
30166,第一次 网上 买 贵 苹果 7 多方面 确定 国行 正品,256,0.4833232951682044
35299,屏幕 偏黄 新机 还 不错 新年 减 三百,139,0.48312992506598085
3431,一点点 问题 旁边 有个 黑点 知道 原因 都 好,213,0.48298272358744887
23579,好 还 使用 物流 速度 很快 暂时 没 毛病,113,0.4829604031460377
5316,之前 6S 买 希望 这次 7 好,93,0.4829354366444415
12758,机子 正品 没什么 问题 后悔 颜色 选错 ..,210,0.48284243812356403
20879,机器 挺 好 启动 摄像头 经常 都 会 卡顿 原因,12,0.4828222416855482
30460,全新 未 拆封 激活 后 使用 没 问题,256,0.4827687404319433
21183,机器 测试 几天 几天 才 签收 店家 好评 顺丰 差评,12,0.48276633564871335
10573,朋友 介绍 正品 几天 再 评价 非常 满意,35,0.4827007654492456
33423,媳妇儿 买 官网查 正品 保修 日期 都 放心 购买,73,0.48267485756224504
17699,挺好用 还 怕 买 假货 现在 收到 货 使用 一天 才 评价 反应 快,29,0.482649692147459
18600,老婆 惊喜 好 没什么 问题 支持 老七 好评,50,0.48260319390283596
4485,星期 没什么 问题 没 电流 声 没 黄屏 多谢 老板 送 小 礼品,226,0.48259427541714056
10308,N 次 利基 购买 这次 帮 朋友 买 实实在在 老客户,176,0.4825384349570986
14389,客服 可好 包装 挺 严实 膜 透明 壳子 很赞,30,0.48253816268468663
30646,官网查 真的 保修 激活 当天 很棒 分 12 期 还 利息,256,0.48252131156355327
22486,他家 不错 已经 买 第二部 还 会 继续,107,0.4824962659916133
24893,验证 正品 起来 手感 棒棒 关键 实体店 便宜 性价比 不错,100,0.4824800788592378
25314,第二次 买手机 不错 机器 全新 价格 便宜 快递 超给力,100,0.4824644590592864
30343,几天 超级 好 超级 划算 顺丰 走 很慢 5 天,256,0.4823277685689783
30893,几天 超级 好 超级 划算 顺丰 走 很慢 5 天,256,0.4823277685689783
633,服务 真的 好 发货 速度 很快 一段时间 正品 保障,213,0.4822915949201921
32988,正品 行货 无 问题 双十 居然 掉价 4 钱 好 坑,73,0.4821474576834961
3839,活动 不错 再 送 贴膜 保护 壳 更好,213,0.48209937668209973
35292,新机 到货 速度 很快 电流 声 影响 支持 杨洋 相信 易购 o ^ ^ o,139,0.48204690814426393
8633,挺不错 全新 未 开封 只 送 一条 数据线 外壳 膜 不值 钱 hellip hellip,91,0.4818433407631447
9195,手感 6 基本 差不多 价格 便宜 知道 朋友 都 问 是不是 华强北 水货,125,0.4817595173364893
13060,使用 一段时间 没 出现 网上 说 大 问题 满意 店家 不错 正品,8,0.4817272358487164
20693,发货 速度 很快 正品 力 下次 还 买,12,0.481726438228089
25409,第一次 网上 买 三码 序列号 都 查 谢谢 店主 帮助,100,0.48139331721825324
17279,第二次 买 帮 朋友 买 不错 谢谢 卖家,29,0.4813372326577242
7436,一段时间 才 评价 绝对 正版 感觉 很棒 买 放心 购买,4,0.48129700625968913
1392,双十 一做 活动 买 感觉 划算 一段时间 来说 乜 问题 值得 信赖,213,0.48127885321208097
18516,第二次 买手机 信任 这家 店 物流 很快 好评,50,0.48124600082894536
29894,正品 未 拆封 双十 入手 划算 一段时间 再来 追评,256,0.4812178478794148
26412,非常 棒 价格 优惠 客服 魅力 服务 好 大赞,46,0.48121693082175515
1255,抱歉 确认 晚 很棒 收到 货 很快 查过 未激活 放心 购买,213,0.4811605642260945
12263,挺 好 好 几天 都 问题,51,0.4811179709051385
21332,确定 正品 店家 服务 好 介绍 满意,12,0.48102031855866284
8365,还 大 问题 目前 问题 肯定 会 回来 追平 hellip hellip,91,0.48098301897260093
30689,还 没 使用 朋友 应该 没 问题,256,0.48093055816455565
17075,亲 买 第三个 一如既往 好 朋友 需要 再,29,0.48079635518888864
17349,亲 买 第三个 一如既往 好 朋友 需要 再,29,0.48079635518888864
1695,不错 6p 退役 顺便 不能 充电 听歌 这种 听歌 睡不着 人 伤 hellip hellip,213,0.4807522282692839
83,好 国行 去 店里 机 现场 激活 磨砂 黑 好看,131,0.4807455251236106
17,好 国行 去 店里 机 现场 激活 磨砂 黑 好看,131,0.4807455251236106
